label,x,y
wc2,-18.727352,-9.653685
wc2,-20.520212,-7.833507
wc2,-23.522724,5.0903273
wc2,-9.346074,-14.144887
wc2,3.3850548,13.26395
wc2,-24.132687,0.69675934
wc2,7.831638,7.01324
wc2,8.210804,-2.0110958
wc2,-10.46498,16.460331
wc2,5.4983883,11.25773
wc2,-6.6251597,-14.353612
wc2,1.5735453,-11.503957
wc2,-18.123966,13.037486
wc2,-24.362051,1.8910289
wc3,20.680698,-6.5967274
wc3,20.746006,-6.703092
wc3,20.194168,-7.2234783
wc3,20.32659,-7.3184156
wc3,19.313713,-6.5421515
wc3,19.578342,-6.0036855
wc3,19.246492,-6.4318986
wc3,19.292925,-6.240186
wc3,18.990082,-6.7148423
wc3,21.014372,-5.6181917
wc3,20.936085,-5.5098677
wc3,20.984581,-7.8390126
wc3,21.801184,-5.791502
wc3,21.771646,-5.568132
wc3,21.954624,-5.9352093
wc3,20.29651,-8.566951
wc3,21.99475,-5.3699565
wc3,18.115164,-6.8928022
wc3,18.195574,-7.6018076
wc3,22.401474,-5.893471
wc3,19.150595,-4.77205
wc3,18.554163,-8.459855
wc3,18.648516,-8.606103
wc3,19.528751,-9.140814
wc3,22.932262,-6.2060986
wc3,18.033705,-8.3779
wc3,18.276577,-4.872916
wc3,17.895056,-8.269855
wc3,21.451176,-4.0094385
wc3,20.614271,-9.438956
wc3,18.239367,-4.69584
wc3,22.092342,-4.231742
wc3,21.618687,-3.8554556
wc3,23.19372,-7.292264
wc3,17.587496,-8.309738
wc3,17.137524,-6.6357374
wc3,17.138733,-6.5974107
wc3,17.203531,-6.0832877
wc3,18.921234,-9.505445
wc3,17.383167,-8.239297
wc3,23.03435,-8.307629
wc3,20.050959,-9.921581
wc3,18.736425,-3.7931147
wc3,20.238811,-9.954018
wc3,17.188488,-8.241889
wc3,17.27087,-8.487682
wc3,19.137478,-3.474277
wc3,20.195753,-10.030675
wc3,17.591763,-4.690905
wc3,23.589378,-5.494297
wc3,19.120394,-3.4530604
wc3,22.788378,-4.0301113
wc3,16.991705,-8.327616
wc3,18.199537,-9.6829405
wc3,18.64826,-3.4933925
wc3,16.641285,-7.579502
wc3,23.566954,-8.384304
wc3,16.44977,-6.539491
wc3,24.134651,-6.632338
wc3,24.153181,-6.5612864
wc3,21.079454,-2.748202
wc3,16.440245,-7.6237044
wc3,16.343245,-7.0627027
wc3,16.578629,-5.557382
wc3,20.630423,-2.6159534
wc3,20.996563,-2.6011848
wc3,19.27993,-2.799573
wc3,24.633696,-6.3771367
wc3,21.0037,-2.2671251
wc3,16.190153,-8.325726
wc3,24.363531,-8.13961
wc3,20.904078,-2.1420784
wc3,21.430664,-10.835151
wc3,23.448149,-3.2899313
wc3,24.035566,-8.907304
wc3,20.3272,-11.1548395
wc3,16.231846,-9.039758
wc3,15.533622,-6.4762664
wc3,19.811174,-11.354407
wc3,18.86277,-11.246221
wc3,17.348581,-10.547268
wc3,24.949505,-4.9760723
wc3,21.870928,-11.138153
wc3,19.776636,-1.6901969
wc3,21.972723,-1.737518
wc3,15.289312,-6.3475575
wc3,25.413862,-6.478285
wc3,20.9124,-1.3302017
wc3,15.069993,-6.355008
wc3,24.271494,-2.9061995
wc3,22.713226,-11.192947
wc3,15.940394,-9.786377
wc3,25.63899,-5.995934
wc3,20.64149,-11.922253
wc3,23.269825,-10.987649
wc3,23.170107,-11.0546665
wc3,15.8099575,-9.892744
wc3,15.057277,-8.481543
wc3,25.170826,-3.7133973
wc3,15.757382,-3.8159544
wc3,25.336056,-8.978667
wc3,24.554483,-10.144519
wc3,24.162981,-2.253407
wc3,24.244211,-2.3119833
wc3,20.144678,-0.91521007
wc3,25.369942,-3.6731603
wc3,25.609766,-8.791448
wc3,25.983816,-7.778416
wc3,16.270063,-2.70981
wc3,23.398373,-1.3900807
wc3,15.694483,-3.2884786
wc3,15.043157,-4.3182664
wc3,14.615404,-5.2759094
wc3,24.161226,-11.045842
wc3,14.572305,-8.477689
wc3,14.343257,-6.1756597
wc3,15.991429,-11.040897
wc3,14.183227,-7.186848
wc3,25.104397,-10.451916
wc3,15.28198,-10.405114
wc3,26.357313,-8.030504
wc3,17.18498,-1.4681195
wc3,22.706234,-0.48706862
wc3,17.753695,-12.496329
wc3,16.584457,-11.916727
wc3,14.085799,-5.495718
wc3,14.677488,-9.988496
wc3,14.624346,-9.905317
wc3,19.1713,-13.003555
wc3,18.864922,-12.9657345
wc3,19.474274,-0.10701134
wc3,22.669672,-0.13650028
wc3,26.988655,-5.640363
wc3,17.908712,-0.5250187
wc3,22.718616,-0.104324065
wc3,17.957867,-0.4006125
wc3,13.768855,-5.264227
wc3,14.066717,-4.324341
wc3,19.380646,-13.37605
wc3,22.765532,0.04325692
wc3,27.214483,-5.526979
wc3,16.476395,-1.1277539
wc3,13.432666,-6.9561796
wc3,23.417662,-12.707857
wc3,26.355377,-9.988581
wc3,20.738106,-13.498536
wc3,14.412361,-3.3174007
wc3,20.545675,-13.547084
wc3,26.694355,-9.703259
wc3,13.3852825,-8.242219
wc3,13.293109,-7.797747
wc3,19.936611,0.614773
wc3,25.447172,-1.165163
wc3,21.337376,-13.711124
wc3,13.116395,-5.4314504
wc3,14.153008,-11.039819
wc3,15.835153,-12.805106
wc3,27.934906,-7.111889
wc3,25.400358,-12.140072
wc3,24.141607,0.30332527
wc3,12.771373,-7.344492
wc3,14.820644,-12.06051
wc3,19.86967,1.1758093
wc3,18.232609,-14.0520735
wc3,21.232948,1.2814566
wc3,13.554154,-3.2398958
wc3,19.338156,1.1520132
wc3,14.099638,-2.328948
wc3,28.213781,-7.318403
wc3,21.328215,1.3985337
wc3,26.525454,-11.446813
wc3,12.420955,-6.044568
wc3,23.048784,-14.055712
wc3,16.492826,0.25752944
wc3,14.292354,-12.091762
wc3,26.977253,-11.127424
wc3,20.639614,1.5905399
wc3,15.570784,-0.38173717
wc3,26.688173,-11.584428
wc3,20.184656,-14.671208
wc3,28.269817,-4.1780386
wc3,26.111643,-0.32902968
wc3,18.06969,-14.511651
wc3,28.575188,-7.6232405
wc3,13.384982,-11.492327
wc3,23.644764,-14.307395
wc3,17.161032,-14.510664
wc3,24.797123,1.0537847
wc3,20.664495,2.0442467
wc3,27.710714,-10.821964
wc3,12.263639,-9.516806
wc3,25.559855,0.6329255
wc3,16.806463,-14.448254
wc3,12.019048,-8.704059
wc3,18.447392,-14.957586
wc3,17.84511,1.571177
wc3,15.534926,-13.871577
wc3,21.910517,-15.014351
wc3,23.868065,-14.39901
wc3,12.734104,-11.022578
wc3,20.06558,-15.310286
wc3,15.5337,-14.029151
wc3,20.331245,2.3017325
wc3,18.732647,2.0710092
wc3,14.184074,-13.138844
wc3,28.615108,-2.7750716
wc3,11.486296,-6.7969756
wc3,26.408436,-13.052052
wc3,28.641542,-2.660667
wc3,12.449245,-2.8342762
wc3,27.88919,-11.474329
wc3,29.459894,-5.698962
wc3,13.193447,-1.3612043
wc3,27.009842,0.20516886
wc3,13.830637,-13.2027855
wc3,11.6001005,-4.4347105
wc3,14.402854,0.056631215
wc3,28.982786,-2.8013377
wc3,28.782784,-10.318115
wc3,25.634031,-14.050406
wc3,24.168692,-14.888246
wc3,29.648552,-7.106676
wc3,27.707146,-0.42049202
wc3,16.375643,1.5968312
wc3,22.622303,-15.499722
wc3,25.921968,1.3508661
wc3,22.526627,-15.558625
wc3,11.245179,-5.168946
wc3,12.057646,-11.08778
wc3,29.773575,-7.0791793
wc3,18.648054,2.63335
wc3,27.99293,-12.074651
wc3,11.021836,-8.020503
wc3,25.25717,1.985189
wc3,15.3951,-14.759653
wc3,21.050161,3.0761113
wc3,29.550564,-3.4979334
wc3,10.874162,-6.4960227
wc3,14.148486,-14.065428
wc3,26.91275,-13.530936
wc3,10.707813,-7.100185
wc3,29.146263,-1.7191795
wc3,25.697472,-14.68348
wc3,26.478626,1.6240544
wc3,12.228694,-12.288746
wc3,18.06425,-16.142416
wc3,11.477924,-2.8444343
wc3,11.500601,-11.112189
wc3,19.290003,-16.376928
wc3,27.31283,-13.622868
wc3,20.996086,3.5503564
wc3,30.191103,-8.65904
wc3,26.884518,-14.0830555
wc3,12.895257,-13.453172
wc3,10.864671,-3.9810429
wc3,25.828085,2.3863702
wc3,25.922348,2.375037
wc3,16.091795,-15.943475
wc3,29.308544,-0.9778157
wc3,25.342659,2.8768818
wc3,19.812855,-16.781387
wc3,15.887433,-15.89659
wc3,10.110745,-7.6589313
wc3,18.406288,3.6225195
wc3,12.549334,-13.590224
wc3,20.759851,-16.956396
wc3,30.885216,-5.4836516
wc3,28.362612,-13.287129
wc3,22.380531,-16.812151
wc3,13.685645,-14.863003
wc3,28.556656,-13.219841
wc3,24.956776,3.4359963
wc3,25.038435,3.4174144
wc3,10.424825,-3.5303423
wc3,28.665262,-13.141335
wc3,30.323828,-10.39562
wc3,24.856297,3.562069
wc3,27.726654,1.8526664
wc3,20.325449,-17.254486
wc3,20.358482,-17.287254
wc3,9.755696,-5.4271526
wc3,25.401754,3.5048134
wc3,9.927847,-4.2280946
wc3,27.759293,2.053288
wc3,11.370976,-12.956509
wc3,14.447266,-15.871831
wc3,28.84528,1.0262161
wc3,21.558174,-17.418705
wc3,9.654138,-9.038403
wc3,19.704643,4.531716
wc3,27.519411,2.4583595
wc3,16.693018,-17.007925
wc3,10.5705595,-11.8282175
wc3,21.4417,-17.491488
wc3,9.416782,-7.765436
wc3,9.366853,-7.0188804
wc3,31.191559,-9.27763
wc3,11.247172,-13.149744
wc3,25.542297,-16.384573
wc3,26.75864,3.2446566
wc4,-22.373077,-28.241756
wc4,-21.021624,-26.568558
wc4,-20.719069,-26.497236
wc4,-21.217232,-25.789429
wc4,-20.790852,-25.865479
wc4,-20.334406,-26.406212
wc4,-23.340284,-28.599388
wc4,-22.094393,-29.571892
wc4,-21.025484,-25.605175
wc4,-23.370674,-28.719503
wc4,-22.116388,-29.655254
wc4,-20.533197,-29.089298
wc4,-22.234688,-29.73117
wc4,-23.50556,-28.874317
wc4,-20.405418,-25.738722
wc4,-22.416697,-29.78741
wc4,-23.491188,-29.070581
wc4,-23.107605,-25.699219
wc4,-23.57426,-29.04395
wc4,-22.836134,-25.399532
wc4,-23.40384,-25.838564
wc4,-20.285357,-29.290905
wc4,-23.69307,-29.037952
wc4,-21.833735,-30.077137
wc4,-23.404554,-25.735931
wc4,-19.966814,-25.78437
wc4,-23.302776,-29.634737
wc4,-20.512453,-29.746208
wc4,-20.056807,-25.418823
wc4,-21.233335,-24.746183
wc4,-23.769386,-29.418797
wc4,-23.966505,-29.160822
wc4,-19.766277,-25.65619
wc4,-21.2417,-24.68509
wc4,-19.62479,-28.920889
wc4,-22.89359,-24.892977
wc4,-19.733776,-29.188753
wc4,-20.143444,-29.730473
wc4,-19.226381,-27.689466
wc4,-24.089136,-29.15451
wc4,-22.539028,-24.673832
wc4,-22.627155,-30.46332
wc4,-23.011131,-24.717253
wc4,-23.945509,-25.535463
wc4,-20.306046,-24.765944
wc4,-19.657331,-29.44574
wc4,-23.01539,-30.518814
wc4,-24.584915,-28.602003
wc4,-21.79307,-24.216352
wc4,-23.350925,-30.41324
wc4,-18.931175,-26.427738
wc4,-22.86257,-30.791798
wc4,-24.619225,-29.122375
wc4,-24.042923,-25.118132
wc4,-20.327902,-24.368961
wc4,-24.446829,-25.699003
wc4,-19.220846,-29.438969
wc4,-20.948908,-30.875017
wc4,-22.034151,-31.132755
wc4,-20.847044,-23.991058
wc4,-19.281042,-25.006737
wc4,-22.375568,-31.182035
wc4,-19.206488,-24.993341
wc4,-23.36686,-30.914722
wc4,-18.682457,-25.54569
wc4,-23.545263,-24.158312
wc4,-21.106285,-31.351963
wc4,-21.9617,-23.56194
wc4,-18.684343,-25.272408
wc4,-21.650562,-23.481903
wc4,-24.200403,-24.430395
wc4,-19.362232,-30.490553
wc4,-19.980867,-31.053532
wc4,-18.63543,-25.070122
wc4,-19.857687,-31.008211
wc4,-24.868637,-30.069582
wc4,-24.578646,-24.547176
wc4,-19.595825,-30.977993
wc4,-18.551458,-29.787107
wc4,-25.680098,-27.96116
wc4,-19.297674,-30.763817
wc4,-19.156246,-30.641058
wc4,-19.452091,-30.925724
wc4,-25.50258,-26.000742
wc4,-24.799362,-30.550838
wc4,-25.591848,-26.111515
wc4,-20.080933,-23.319065
wc4,-19.32777,-23.696608
wc4,-19.319536,-23.666538
wc4,-18.04383,-29.40525
wc4,-17.902868,-25.456524
wc4,-25.76126,-29.350182
wc4,-18.34795,-24.495518
wc4,-26.024189,-28.314547
wc4,-26.025076,-28.706217
wc4,-18.251646,-24.512554
wc4,-18.587877,-24.077393
wc4,-17.70119,-25.52654
wc4,-24.444454,-23.635399
wc4,-21.278297,-32.29754
wc4,-17.625158,-28.8344
wc4,-20.156307,-32.03489
wc4,-18.268616,-24.202663
wc4,-20.668316,-32.28829
wc4,-22.38253,-32.475494
wc4,-21.655293,-32.50728
wc4,-20.561964,-22.66372
wc4,-21.68434,-32.532013
wc4,-21.853483,-32.554417
wc4,-17.502884,-29.098349
wc4,-23.432703,-22.777672
wc4,-20.418242,-22.64295
wc4,-21.810223,-22.43668
wc4,-21.485815,-22.44358
wc4,-25.97156,-25.346346
wc4,-23.097933,-22.637705
wc4,-25.969263,-25.33537
wc4,-20.059948,-22.721056
wc4,-18.222603,-30.669128
wc4,-23.220154,-32.478077
wc4,-24.151714,-32.071384
wc4,-19.043364,-31.595375
wc4,-22.522913,-22.408884
wc4,-25.467703,-30.972588
wc4,-24.859217,-23.485252
wc4,-26.514446,-28.297722
wc4,-25.337578,-23.94925
wc4,-21.356556,-22.27775
wc4,-18.100073,-23.946636
wc4,-25.40567,-24.00043
wc4,-17.56178,-24.753311
wc4,-26.14905,-25.325474
wc4,-17.760122,-30.246693
wc4,-20.992914,-32.81471
wc4,-19.838299,-22.497547
wc4,-25.494688,-23.85473
wc4,-19.07841,-22.87205
wc4,-19.264753,-22.749313
wc4,-17.757286,-24.058659
wc4,-18.74754,-23.057787
wc4,-26.469934,-29.828508
wc4,-20.980446,-32.96219
wc4,-22.790678,-33.00795
wc4,-25.263565,-23.319916
wc4,-19.290113,-22.533194
wc4,-17.259449,-30.101841
wc4,-18.138533,-23.221199
wc4,-23.294273,-33.08152
wc4,-26.654089,-25.338835
wc4,-22.545164,-33.23613
wc4,-25.538115,-23.376402
wc4,-17.69558,-23.646858
wc4,-23.926117,-22.207561
wc4,-16.491364,-26.6394
wc4,-17.307909,-24.151707
wc4,-21.897589,-21.711397
wc4,-17.266233,-30.417295
wc4,-18.092539,-23.139381
wc4,-25.339191,-32.0666
wc4,-16.801956,-29.490593
wc4,-21.883398,-21.648779
wc4,-27.179,-27.535904
wc4,-24.966986,-32.504982
wc4,-25.324308,-32.22664
wc4,-17.59833,-31.18617
wc4,-25.892254,-23.462915
wc4,-20.017624,-21.815742
wc4,-24.395496,-32.93548
wc4,-21.387651,-33.517
wc4,-25.691145,-23.08186
wc4,-27.36847,-28.183577
wc4,-26.707228,-24.546131
wc4,-22.201406,-21.407383
wc4,-20.652742,-21.500986
wc4,-16.102926,-27.592245
wc4,-21.703213,-33.71444
wc4,-24.532997,-33.09556
wc4,-27.513006,-27.59237
wc4,-24.228674,-33.26392
wc4,-19.036846,-32.89774
wc4,-27.075464,-30.169088
wc4,-27.5206,-27.889511
wc4,-26.014317,-31.985022
wc4,-25.351877,-22.400599
wc4,-27.081856,-24.799606
wc4,-26.409248,-23.512
wc4,-24.739733,-33.227016
wc4,-15.979192,-25.653774
wc4,-26.217419,-32.03626
wc4,-27.15245,-30.549412
wc4,-27.164568,-24.7514
wc4,-16.878382,-31.015083
wc4,-27.746244,-27.934097
wc4,-26.443367,-31.80484
wc4,-22.750591,-33.960262
wc4,-22.022013,-20.993576
wc4,-15.915007,-25.428581
wc4,-16.31985,-30.127842
wc4,-15.701139,-26.575098
wc4,-22.165867,-20.91382
wc4,-25.108498,-33.20931
wc4,-27.348545,-24.792795
wc4,-26.084055,-22.692064
wc4,-16.349329,-24.080511
wc4,-22.454834,-20.893692
wc4,-25.781567,-32.760517
wc4,-24.085573,-21.27156
wc4,-25.509537,-22.039806
wc4,-24.548336,-33.684856
wc4,-16.812008,-23.185532
wc4,-20.743862,-20.857698
wc4,-24.738125,-33.603012
wc4,-25.834991,-22.216991
wc4,-15.496459,-26.185524
wc4,-18.034864,-32.936832
wc4,-19.450144,-33.83133
wc4,-23.122751,-34.270184
wc4,-26.034555,-22.276175
wc4,-16.630651,-23.193098
wc4,-20.249222,-34.181732
wc4,-27.016226,-31.916885
wc4,-28.073717,-25.949406
wc4,-18.338942,-21.477972
wc4,-20.824411,-34.44209
wc4,-26.890894,-32.17639
wc4,-20.707006,-20.552158
wc4,-25.252838,-33.656715
wc4,-16.977427,-32.157284
wc4,-21.678873,-34.575497
wc4,-27.317131,-31.672962
wc4,-27.086008,-23.142187
wc4,-28.404438,-27.78299
wc4,-15.933065,-23.741966
wc4,-17.809214,-21.674221
wc4,-23.934355,-20.675991
wc4,-23.322681,-34.555473
wc4,-20.048952,-20.569897
wc4,-28.458689,-27.922358
wc4,-19.568125,-34.28653
wc4,-27.673115,-24.045193
wc4,-15.076701,-28.220911
wc4,-18.454144,-33.739937
wc4,-19.761637,-34.421036
wc4,-18.636175,-33.89637
wc4,-26.42416,-22.060986
wc4,-23.810568,-34.555782
wc4,-26.077581,-21.726118
wc4,-15.958181,-31.09917
wc4,-27.370312,-31.987679
wc4,-27.078815,-32.41211
wc4,-21.34377,-34.829227
wc4,-27.95081,-30.98
wc4,-24.125511,-20.521442
wc4,-26.571085,-22.109407
wc4,-26.45517,-21.986597
wc4,-28.626804,-28.139446
wc4,-18.343994,-33.850464
wc4,-19.675694,-34.534775
wc4,-25.921843,-33.63617
wc4,-16.53303,-22.449932
wc4,-22.599148,-20.088669
wc4,-18.58182,-20.844433
wc4,-17.516817,-21.50502
wc4,-17.477896,-33.2805
wc4,-19.483925,-34.530926
wc4,-14.868926,-28.610157
wc4,-16.976246,-32.812904
wc4,-16.135962,-31.739199
wc4,-23.444374,-20.152018
wc4,-28.609854,-29.507936
wc4,-17.471489,-33.371227
wc4,-23.575018,-34.884346
wc4,-14.556264,-27.053509
wc4,-25.691893,-20.950272
wc4,-14.619661,-28.555727
wc4,-20.13071,-35.001625
wc4,-21.3255,-19.782507
wc4,-25.742668,-20.911045
wc4,-24.780876,-34.669605
wc4,-25.785892,-20.933256
wc4,-28.732225,-29.932291
wc4,-17.082928,-33.303886
wc4,-28.612892,-30.381357
wc4,-17.025265,-33.28335
wc4,-20.429142,-19.850534
wc4,-14.475054,-25.517817
wc4,-27.935616,-32.127575
wc4,-25.19059,-34.637974
wc4,-14.591286,-29.262247
wc4,-28.954103,-29.747366
wc4,-27.266039,-33.105797
wc4,-15.283039,-23.192814
wc4,-15.258913,-23.198137
wc4,-20.03146,-35.241844
wc4,-21.833347,-19.484182
wc4,-24.957449,-20.133467
wc4,-25.441065,-34.662163
wc4,-28.542646,-31.398716
wc4,-26.267979,-34.196728
wc4,-22.201033,-35.60333
wc5,-8.34651,-0.89697176
wc5,-7.890094,-0.25296366
wc5,-9.237862,-1.623746
wc5,-8.014659,0.28572688
wc5,-8.390879,-2.3314269
wc5,-8.06083,0.49338847
wc5,-8.609615,-2.5220275
wc5,-7.867951,-2.4535916
wc5,-7.0317345,0.10560973
wc5,-10.835596,-0.17327426
wc5,-10.995305,-0.84639645
wc5,-7.4363346,-3.005967
wc5,-6.0231924,-1.3434185
wc5,-10.750678,-2.1633723
wc5,-6.397967,-2.4827738
wc5,-9.746563,-3.3421972
wc5,-8.454624,-3.686483
wc5,-11.3880625,-0.205836
wc5,-11.13939,0.36428568
wc5,-8.932792,1.7470124
wc5,-10.518886,-3.0851808
wc5,-7.679919,-3.683375
wc5,-11.54632,-0.3193675
wc5,-6.2703323,1.3738312
wc5,-6.165979,1.3068144
wc5,-6.352563,1.4977232
wc5,-11.710635,-1.9725395
wc5,-11.236796,1.0404257
wc5,-8.528348,-4.216483
wc5,-10.639669,1.6736174
wc5,-5.068431,0.070596114
wc5,-10.762616,1.7747487
wc5,-11.9208,0.5346654
wc5,-5.5579076,-3.0995438
wc5,-12.412075,-1.7717919
wc5,-12.605296,-0.7090929
wc5,-4.5630965,-1.8070163
wc5,-5.4740705,2.1409159
wc5,-12.89232,0.043390445
wc5,-8.086147,-5.1231513
wc5,-11.282565,-4.288219
wc5,-10.333486,-4.822139
wc5,-6.298496,-4.676934
wc5,-4.7944074,1.860986
wc5,-13.324455,-1.0276242
wc5,-5.656547,-4.4959955
wc5,-4.9626474,2.4959176
wc5,-6.014659,-4.8740497
wc5,-13.500791,-1.0911067
wc5,-4.600583,2.3882332
wc5,-3.5151603,0.4339391
wc5,-11.658077,-4.7141504
wc5,-13.1711445,-3.0030432
wc5,-3.548427,-2.4371336
wc5,-7.6846786,-5.8748713
wc5,-4.289254,2.5418086
wc5,-10.044435,-5.8306866
wc5,-13.905776,0.34448734
wc5,-7.995692,4.32742
wc5,-11.083137,-5.679108
wc5,-3.5500715,-3.500218
wc5,-3.29091,1.7332063
wc5,-13.340136,-3.8694634
wc5,-4.0361056,-4.355779
wc5,-12.326938,-5.095654
wc5,-6.368586,4.3916435
wc5,-11.602927,3.8890245
wc5,-3.1649745,2.0592191
wc5,-7.1619644,-6.4007044
wc5,-2.6679235,-2.3354077
wc5,-2.4036398,0.36907622
wc5,-3.29682,2.5503068
wc5,-4.008232,3.3588078
wc5,-14.737181,-1.2138597
wc5,-2.2024517,-0.29415637
wc5,-13.994551,2.2403064
wc5,-13.276677,3.254196
wc5,-2.9940667,2.6093497
wc5,-14.34136,1.8699971
wc5,-12.970911,-5.399234
wc5,-4.2066193,-5.4842415
wc5,-7.176726,-7.026792
wc5,-1.6883228,-1.5248079
wc5,-9.502282,-7.2746964
wc5,-2.9840767,-4.6731668
wc5,-3.2946868,-5.1290517
wc5,-1.4642904,0.47196093
wc5,-3.056978,3.759597
wc5,-1.7425953,1.9243605
wc5,-14.776451,2.6481838
wc5,-3.1654747,-5.3494744
wc5,-2.5791833,3.5366354
wc5,-13.892413,-5.591485
wc5,-15.673161,-2.7794242
wc5,-10.06096,-7.7065015
wc5,-13.241394,-6.2759504
wc5,-8.54139,-7.902841
wc5,-15.866505,0.7987066
wc5,-5.948429,-7.478831
wc5,-5.194228,-7.165212
wc5,-5.259369,-7.274422
wc5,-8.112527,6.414964
wc5,-10.506631,6.1782527
wc5,-12.389651,5.488087
wc5,-7.9754014,-8.1241865
wc5,-2.2794595,-5.0657578
wc5,-14.617014,-5.542247
wc5,-14.342475,-5.9710894
wc5,-3.8644996,-7.0671782
wc5,-9.91485,-8.562529
wc5,-3.747188,-7.1531477
wc5,-0.67562926,2.251941
wc5,-1.6877513,4.0345683
wc5,-16.94103,-0.4338834
wc5,-16.376038,2.1378357
wc5,-1.0590552,-4.5168524
wc5,-14.168897,-6.8829308
wc5,-9.87501,-8.856872
wc5,-16.755459,-3.3473747
wc5,-13.248802,6.1437025
wc5,-0.5871875,-4.117407
wc5,-16.544863,-4.2960224
wc5,0.13357374,-2.4033043
wc5,-4.308155,-8.088517
wc5,-16.82685,-3.9024189
wc5,-7.7422605,7.6872077
wc5,-5.6484866,-8.769005
wc5,-2.456637,-7.0205207
wc5,-17.27801,1.8415024
wc5,-17.767069,-0.8708397
wc5,0.295137,-3.219128
wc5,-13.248061,6.76425
wc5,-13.28337,6.8180695
wc5,0.9138475,-0.6657337
wc5,0.6659863,1.9234382
wc5,-0.9748863,-6.0354323
wc5,-0.15798047,-5.051052
wc5,-14.296983,-8.063481
wc5,-0.57909304,4.773796
wc5,-8.903953,-9.930175
wc5,-17.65791,2.581747
wc5,-14.36261,-8.118452
wc5,-17.824877,-3.5815666
wc5,-18.269957,0.2649032
wc5,0.56104183,3.2154212
wc5,-3.5933478,-8.692523
wc5,-7.6086807,-10.025777
wc5,-1.3218632,-6.8867717
wc5,-16.592058,4.7604604
wc5,1.4240676,0.19793023
wc5,-18.520863,-0.43152133
wc5,-8.8755045,8.755998
wc5,1.5246246,0.07420155
wc5,-13.600082,7.4313235
wc5,-8.366131,8.80682
wc5,-17.577751,3.4580426
wc5,-12.643162,-9.392639
wc5,-14.702601,6.805986
wc5,1.594762,-0.09203664
wc5,-17.607304,-4.881641
wc5,-17.716248,3.503503
wc5,-14.03133,-8.891089
wc5,-5.2647405,-9.875707
wc5,-6.3823752,-10.298779
wc5,1.4042528,2.719984
wc5,-17.212917,-6.2829504
wc5,-3.4974887,-9.36193
wc5,1.5845822,-3.3890636
wc5,0.90719277,-4.94763
wc5,-4.113008,-9.724944
wc5,-0.95931625,-7.4678407
wc5,-9.181186,-10.762685
wc5,-9.22897,-10.787184
wc5,-2.9289634,8.081113
wc5,-12.818189,-9.9537115
wc5,-15.850469,6.7161994
wc5,-18.733418,-3.9253073
wc5,-17.04328,5.6611238
wc5,-6.9927115,9.570532
wc5,-13.648745,8.347863
wc5,0.691199,5.075137
wc5,-3.6039853,8.700565
wc5,2.101523,2.1104164
wc5,-14.125815,-9.565183
wc5,1.9592748,-3.4554298
wc5,-8.219089,-11.113166
wc5,-0.67290735,6.9150443
wc5,-19.187082,-3.404766
wc5,-19.52292,-1.8123751
wc5,2.5966642,-0.0571619
wc5,-6.183815,-10.961757
wc5,-14.689059,8.113384
wc5,-18.51539,-5.373013
wc5,-5.3848157,-10.788608
wc5,-7.8496923,9.96087
wc5,-11.50728,-10.947407
wc5,-17.6686,-6.968431
wc5,-12.476918,-10.808182
wc5,-16.662863,-8.184278
wc5,-18.358318,-6.105581
wc5,-19.46672,2.69348
wc5,-16.94785,6.72389
wc5,-13.996997,-10.328698
wc5,-16.562708,7.2874265
wc5,1.6634387,-5.6123304
wc5,-2.9791894,9.2815
wc5,-16.256771,7.6188903
wc5,-5.691079,-11.371098
wc5,-19.649563,-4.059215
wc5,-3.5497487,-10.583363
wc5,2.9020545,-2.7673001
wc5,-3.4821367,-10.595475
wc5,-10.963101,10.2527685
wc5,-7.114805,-11.763648
wc5,1.2809927,-6.53201
wc5,3.2986164,-1.174419
wc5,2.3264267,-4.844263
wc5,-5.876546,10.491084
wc5,-0.16397719,-8.4185915
wc5,2.4955716,4.077973
wc5,3.396913,1.0287776
wc5,-5.5571384,-11.694157
wc5,3.2222064,2.618218
wc5,-20.659393,-1.0627673
wc5,-20.523062,-2.3753805
wc5,-2.1365156,9.48461
wc5,-14.352206,-10.819615
wc5,1.6914341,6.084601
wc5,-1.7449945,9.3726225
wc5,-16.51425,8.298098
wc5,-10.868908,10.9042225
wc5,1.6905946,-6.8658934
wc5,3.5582726,2.750494
wc5,-20.910769,-2.2740397
wc5,-20.662598,2.5011027
wc5,3.0109153,-4.8778915
wc5,-20.960476,1.272344
wc5,-16.55701,-9.748145
wc5,2.96733,-5.1003957
wc5,-19.66012,-6.2389646
wc5,4.003028,-2.1064532
wc5,-19.916056,4.809547
wc5,-21.020363,1.8049229
wc5,-21.267963,-0.33360624
wc5,3.79416,-3.2950685
wc5,4.1803164,-1.5495398
wc5,-19.792797,-6.315843
wc5,0.3745453,-9.007042
wc5,-11.249415,-12.611479
wc5,-20.563402,4.1891065
wc5,-13.199896,-12.198211
wc5,4.2953916,-2.484212
wc5,4.325486,-2.556868
wc5,-12.504335,-12.498792
wc5,-21.558422,1.3489946
wc5,-21.730999,0.46918976
wc5,-7.8272038,-13.187831
wc5,-21.77645,-0.9244011
wc5,4.8248186,0.31193253
wc5,-18.63083,-8.819373
wc5,4.807199,-1.1588078
wc5,4.89407,-0.50829065
wc5,-11.539172,11.934277
wc5,-20.607225,5.332964
wc5,-20.042774,6.3147826
wc5,4.112984,-4.8569546
wc5,-18.87079,7.8524194
wc5,-8.451746,12.548756
