label,dim1,dim2
wc0,-21.330744,-27.67975
wc0,16.330627,-29.01252
wc0,-4.896019,-39.774323
wc0,-9.390715,-36.673374
wc0,-6.9014244,-24.754797
wc0,-5.655646,-4.000691
wc0,-24.837872,-42.115326
wc0,8.473301,-17.147646
wc0,-35.773113,-12.674773
wc0,20.631424,-27.535498
wc0,-0.12982611,-37.029682
wc0,-4.4458184,-9.30209
wc0,-23.412735,-36.287483
wc0,-5.0764947,-36.63926
wc0,-8.148547,-0.5072939
wc0,-6.5831113,-17.957886
wc0,-12.407645,-12.816877
wc0,-4.1538224,-34.5324
wc0,-14.542932,-1.1006614
wc0,1.2702463,-31.342293
wc0,1.4862707,-11.885068
wc0,-25.914665,-48.18848
wc0,-5.5722365,-1.6020501
wc0,-6.6047044,-5.6019816
wc0,-20.79269,-31.418835
wc0,11.202858,-29.00489
wc0,-15.191372,-23.877874
wc0,1.5297737,-7.3018985
wc0,-7.0711284,-4.6933956
wc0,-18.405025,2.4163923
wc0,6.216713,-19.046228
wc0,3.7733753,-5.841546
wc0,-20.656046,-45.738987
wc0,-0.8583778,-14.503285
wc0,12.9869585,-13.672248
wc0,-4.304853,-11.220112
wc0,18.506575,-33.110207
wc0,-14.428609,-10.039736
wc0,18.806072,-18.700115
wc0,12.375007,-16.140085
wc0,-21.720348,-38.265106
wc0,-0.86816406,-31.56702
wc0,-16.620962,-8.61977
wc0,-21.95751,-8.4018345
wc0,-26.944569,-32.803886
wc0,-21.020552,-48.469303
wc0,-16.686092,-1.1916087
wc0,14.696579,-35.021038
wc0,0.7169632,-32.85521
wc0,-17.297466,-8.328137
wc0,15.686631,-22.262442
wc0,-15.764065,0.43618947
wc0,-19.103811,-37.727184
wc0,-11.490648,-5.2332726
wc0,5.971428,-31.128284
wc0,-14.148336,-40.68833
wc0,-11.012964,-9.754023
wc0,-24.13165,-4.2866697
wc0,-9.595582,-22.982971
wc0,-0.8620135,-37.49317
wc0,-13.0321455,-4.183436
wc0,-31.977278,-40.12368
wc0,-4.5666337,-35.562374
wc0,-28.336485,-13.692885
wc0,-0.74930406,-41.310867
wc0,-23.191547,-24.94562
wc0,-13.463147,-8.634137
wc0,-14.354781,-12.335693
wc0,-9.347793,-23.949366
wc0,-30.060652,-41.615105
wc0,-4.9662642,-6.689503
wc0,-16.195383,-20.08685
wc0,0.43038872,-38.491535
wc0,-28.223835,-39.51185
wc0,-2.4314551,-35.11877
wc0,-17.207329,-35.742992
wc0,10.478369,-14.972715
wc0,-23.605831,-45.33704
wc0,-17.116148,-37.177803
wc0,5.885482,-36.993
wc0,-1.9640908,-35.508915
wc0,-15.386701,-16.910307
wc0,-1.3964808,30.846827
wc0,-16.654512,-31.396059
wc0,-17.705976,-2.3809526
wc0,-1.8092526,-21.84916
wc0,3.9228895,-3.5633621
wc0,-21.682474,-33.341805
wc0,8.03946,-25.063108
wc0,-12.1041155,0.80766755
wc0,-20.840223,-37.006992
wc0,2.1062572,-20.663912
wc0,-12.190702,-9.932134
wc0,-20.088665,-7.989843
wc0,-25.849865,-40.840935
wc0,2.610914,-50.139633
wc0,-0.9089844,-12.833884
wc0,-10.262527,4.7437673
wc0,-0.3316482,-47.43782
wc0,5.349273,-5.11838
wc0,-22.366716,-11.405202
wc0,-11.909526,-37.53428
wc0,-5.2473345,-45.904835
wc0,5.557944,-40.7234
wc0,-3.3681757,-15.836456
wc0,-5.4025207,-2.0303392
wc0,-0.95295763,-27.140253
wc0,-18.611736,-4.2607636
wc0,-15.246517,-28.31184
wc0,-13.431219,-14.495171
wc0,8.22159,-29.453413
wc0,-6.158026,-37.566624
wc0,21.15037,-21.980858
wc0,-26.807104,-2.5952938
wc0,-15.167899,-0.035450146
wc0,-1.631663,-16.790213
wc0,12.622769,-16.913563
wc0,-14.733817,-36.28076
wc0,-4.384835,-37.616604
wc0,13.255849,-14.400745
wc0,2.7264996,-41.715656
wc0,-12.821248,-31.388237
wc0,-3.4993079,-26.900158
wc0,-3.069999,-34.045803
wc0,-16.867777,-10.957579
wc0,-29.321796,-8.345623
wc0,-20.10503,-35.09027
wc0,8.239297,-9.045358
wc0,-6.376933,-34.979836
wc1,34.07635,-10.210948
wc1,24.884096,30.203165
wc1,-1.7264706,39.338352
wc1,8.057984,26.699638
wc1,-22.004068,5.462834
wc1,-10.649664,12.404735
wc1,-10.382106,8.7620945
wc1,-5.0363636,23.661507
wc1,-15.461515,9.064616
wc1,32.734413,17.270565
wc1,28.130432,16.110617
wc1,-17.575773,32.412567
wc1,17.860426,19.662535
wc1,6.802553,42.602013
wc1,12.796556,41.803787
wc1,1.7435209,27.812145
wc1,-10.273086,18.108278
wc1,12.130567,31.813698
wc1,14.916252,32.44311
wc1,9.104732,7.0590687
wc1,19.005505,6.1758685
wc1,18.042118,7.615487
wc1,6.7739673,18.586058
wc1,-2.2808187,47.773182
wc1,22.149197,37.405476
wc1,26.11799,14.853636
wc1,31.22758,38.300007
wc1,-8.848659,43.06466
wc1,11.856031,35.79839
wc1,28.45564,37.69339
wc1,-8.762029,-45.100525
wc1,10.455946,16.130457
wc1,4.7921295,28.14783
wc1,-4.4993186,6.63739
wc1,33.632954,9.813828
wc1,-2.270929,49.070896
wc1,22.847075,0.27522698
wc1,-18.853401,29.030695
wc1,-1.7826107,52.832096
wc1,15.715898,33.542274
wc1,22.833328,32.379303
wc1,-1.6527685,9.849575
wc1,13.273481,9.299897
wc1,11.462882,28.67512
wc1,-4.3830347,15.945856
wc1,9.28166,30.243973
wc1,29.09291,10.175416
wc1,-9.516851,-5.373094
wc1,-5.5362253,15.083688
wc1,5.8717484,-1.0189412
wc1,17.430677,35.852238
wc1,36.7121,29.348913
wc1,1.1042373,14.332938
wc1,24.78546,12.769835
wc1,36.745712,29.306301
wc1,0.8008302,14.2557335
wc1,-16.744297,23.554213
wc1,23.07445,12.417254
wc1,22.795265,14.005228
wc1,-5.788602,5.8619995
wc1,4.0640697,38.36767
wc1,0.25302735,35.877323
wc1,-8.076582,16.002924
wc1,5.409661,41.700855
wc1,-20.473875,-1.7222527
wc1,31.34497,32.24974
wc1,3.789454,10.444984
wc1,8.418266,41.664604
wc1,18.589817,2.5242774
wc1,9.067763,24.197159
wc1,-1.1518242,46.35923
wc1,-8.470048,32.82758
wc1,0.5394754,31.560268
wc1,-18.165817,25.88863
wc1,19.99454,32.747856
wc1,4.784193,34.664173
wc1,19.762411,23.789272
wc1,15.273229,6.785681
wc1,2.9152503,38.957767
wc1,16.190933,10.968391
wc1,25.09824,24.97433
wc1,-0.70759124,43.349876
wc1,37.284874,11.014984
wc1,2.6163538,23.278614
wc1,-8.124723,7.765964
wc1,-6.0407557,38.514755
wc1,28.236826,-2.4067223
wc1,11.5179,13.778276
wc1,12.516595,15.43569
wc1,31.921299,25.376312
wc1,18.077833,13.575334
wc1,23.4188,31.106703
wc1,0.17714638,42.50986
wc1,7.235838,25.532812
wc1,34.89452,32.470753
wc1,13.798373,11.533699
wc1,24.339846,-12.4846
wc1,1.2808424,25.221035
wc1,-6.797434,2.7711046
wc1,16.752167,12.015549
wc1,1.423556,14.1658325
wc1,23.70506,22.71444
wc1,-18.90138,29.252258
wc1,22.54332,44.92225
wc1,-1.1857684,40.418144
wc1,31.711084,37.017906
wc1,-3.2935734,11.140684
wc1,25.716413,10.48575
wc1,32.851093,27.569168
wc1,-7.1402416,11.032252
wc1,7.255278,18.622711
wc1,13.142833,8.7066555
wc1,-20.391045,31.806835
wc1,8.728443,27.413136
wc1,2.0538316,39.343914
wc1,34.641113,12.37431
wc1,-1.2793795,40.946815
wc1,-1.8261223,48.227295
wc1,30.602592,-0.4614734
wc1,11.103356,14.846317
wc1,29.801916,31.266869
wc1,12.297687,6.1118903
wc1,8.778737,44.15542
wc1,24.571447,18.979229
wc1,19.727848,23.758093
wc1,-13.194241,40.677174
wc1,30.214378,12.44139
wc1,-0.1960251,25.555313
wc1,-17.484287,30.738813
wc1,21.629976,45.437176
wc1,6.802324,-1.0776237
wc1,26.520699,36.906025
wc1,9.206758,47.946014
wc1,13.898218,6.2469964
wc1,17.580797,18.781557
wc1,24.48017,28.151564
wc1,-2.4969401,37.43724
wc1,3.8644679,34.7458
wc1,-1.3877274,30.839968
wc1,-7.0734377,13.8982525
wc1,30.73805,19.509611
wc1,6.224617,3.4287398
wc1,-9.154755,13.977393
wc1,11.235463,4.28699
wc1,25.167744,-4.222011
wc1,23.331495,39.895367
wc1,29.544096,36.035126
wc1,-11.858751,7.162726
wc1,-5.1729035,31.628942
wc1,-5.764964,41.620937
wc1,33.3887,-2.271198
wc1,12.423782,28.53375
wc1,26.463522,-1.8465878
wc1,7.9816146,-2.4946616
wc1,16.23809,7.6439896
wc1,24.629734,7.520175
wc1,7.951523,32.194153
wc1,-1.8019923,16.92059
wc1,0.7287386,42.235844
wc1,0.57816976,35.178123
wc1,-4.0912876,-28.273642
wc1,-17.138548,10.784834
wc1,22.056465,2.0858762
wc1,-0.9558422,19.853048
wc1,-2.6251109,6.705052
wc1,22.407288,4.005284
wc1,21.21675,3.496731
wc1,-16.159246,27.809053
wc1,-22.819862,19.7262
wc1,15.646989,15.385639
wc1,-6.3155713,20.088512
wc1,30.954622,34.068146
wc1,17.346792,44.303658
wc1,26.545006,7.9589067
wc1,-0.2812938,19.4331
wc1,-14.244688,11.854706
wc1,29.07369,14.959224
wc1,2.7291262,17.107998
wc1,18.578268,27.320791
wc1,-21.401423,21.532963
wc1,17.266298,42.35487
wc1,9.022507,36.558468
wc1,26.172758,40.02063
wc1,-8.925473,29.32601
wc1,16.346931,28.530481
wc1,31.0473,40.94429
wc1,13.53865,11.708469
wc1,12.416915,21.785654
wc1,17.356384,0.6902784
wc1,18.898556,25.990595
wc1,-3.0492606,38.83784
wc1,10.05762,48.072144
wc1,3.1466494,33.599297
wc1,-19.68682,31.00322
wc1,14.705971,39.336754
wc1,2.1953921,25.913729
wc1,20.702118,30.444744
wc1,8.243305,39.285767
wc1,30.008236,13.9467945
wc1,-9.292096,13.380372
wc1,31.114594,31.692612
wc1,-8.128089,7.3610454
wc1,23.083307,17.037682
wc1,-1.9822248,26.899208
wc1,-13.845063,33.71251
wc1,22.698412,18.326828
wc1,13.48809,36.23063
wc1,-17.620205,25.86955
wc1,35.75552,16.915922
wc1,27.39035,6.8516808
wc1,34.733772,26.700396
wc1,12.100201,3.48577
wc1,-11.561802,22.291546
wc1,30.854515,7.904285
wc1,0.15469506,21.116325
wc1,16.602354,21.967268
wc1,17.04003,29.414877
wc1,10.086672,36.09567
wc1,-17.498165,23.00438
wc1,21.301603,41.000328
wc1,19.992252,8.651371
wc1,2.8455637,50.935852
wc1,20.872723,21.291862
wc1,36.571926,14.574039
wc1,9.115407,45.53892
wc1,11.758077,27.315409
wc1,25.226257,29.23267
wc1,-4.4928503,45.746193
wc1,26.202904,20.54666
wc1,26.265692,16.828974
wc1,-4.758467,42.1749
wc1,20.085196,6.720822
wc1,22.185888,6.8823605
wc1,-5.980772,17.953367
wc1,26.979326,24.030123
wc1,18.804167,28.362751
wc1,31.895876,2.2676086
wc1,-19.417906,14.316865
wc1,-9.873181,41.256054
wc1,16.55341,26.27761
wc1,-1.8245691,26.572805
wc1,-3.58862,8.041844
wc1,29.551678,2.8323576
wc1,29.270336,28.498186
wc1,12.663954,15.824023
wc1,5.370259,53.935837
wc1,12.832913,17.87131
wc1,21.108513,14.494732
wc1,-21.99839,18.97259
wc1,10.847089,40.801914
wc1,-4.1450887,36.905716
wc1,32.883373,36.399025
wc1,-0.5566146,9.829719
wc1,26.948362,2.9673734
wc1,23.595938,17.21501
wc1,8.367347,43.752415
wc1,4.3434052,34.78164
wc1,13.4750395,23.21246
wc1,18.847296,-0.11520491
wc1,14.493905,16.433443
wc1,-9.556086,23.995916
wc1,-3.5704963,27.049667
wc1,-15.658342,22.105667
wc1,-11.362966,14.994257
wc1,25.564503,4.27741
wc1,25.35137,29.226225
wc1,17.666407,10.768712
wc1,8.247891,33.700752
wc1,6.66636,19.894314
wc1,30.762144,17.37778
wc1,2.2166185,8.19129
wc1,10.816747,52.11115
wc1,-6.857643,27.885988
wc1,-21.020046,26.316689
wc1,-14.233839,12.031961
wc1,2.669269,53.383144
wc1,29.444859,35.533535
wc1,-15.424248,3.9193084
wc1,-5.875238,31.026726
wc1,20.782291,3.3200777
wc1,25.61865,27.680069
wc1,0.27317566,45.26009
wc1,13.270023,54.27361
wc1,-4.446328,22.367323
wc1,-5.9715075,14.135713
wc1,33.47146,9.216927
wc1,23.041908,0.2659248
wc1,-18.078825,21.256897
wc1,10.296403,-2.0225155
wc1,22.906452,18.053823
wc1,5.715924,19.537117
wc1,28.624077,25.768871
wc1,0.9039723,45.744946
wc1,2.0372286,35.2615
wc1,-0.66398454,32.741688
wc1,-6.304764,44.868137
wc1,14.918548,25.799526
wc1,10.322754,28.420187
wc1,8.385682,12.711392
wc1,16.76045,14.290176
wc1,-4.022461,28.806429
wc1,18.743979,9.985564
wc1,-21.676186,14.676981
wc1,-0.35794508,42.053158
wc1,6.2608056,45.519566
wc1,32.5433,31.253616
wc1,9.203261,38.97988
wc1,12.723419,33.354076
wc1,15.596479,15.600056
wc1,16.480877,16.145247
wc1,18.24638,3.8384757
wc1,8.361982,-2.744754
wc1,18.076593,6.599968
wc1,2.6384556,33.733902
wc1,-2.1992626,44.156178
wc1,-5.2721605,34.549606
wc1,30.07737,33.46381
wc1,0.91242504,5.51262
wc1,4.7317653,4.5682735
wc1,20.091917,29.945744
wc1,-1.3257865,1.7191004
wc1,3.4292545,5.9203367
wc1,21.23227,22.8991
wc1,25.569767,38.200554
wc1,-11.2531,35.162983
wc1,12.9681635,47.280327
wc1,4.378067,17.948753
wc1,-15.796153,21.104364
wc1,-11.1148815,20.584028
wc1,16.438799,24.119053
wc1,23.293074,30.031477
wc1,0.36173657,12.053998
wc1,16.545673,6.751741
wc1,22.44873,36.691322
wc1,-4.644343,30.22183
wc1,12.367464,32.22749
wc1,-4.5163364,38.152283
wc1,30.663626,8.286023
wc1,1.9378307,28.22764
wc1,-16.179708,26.851702
wc1,5.444403,40.096287
wc1,2.0199392,26.055923
wc1,31.42693,33.27133
wc1,10.076051,16.122412
wc1,21.596216,15.045378
wc1,27.476887,24.806782
wc1,23.480028,22.11773
wc1,-8.611537,3.2770538
wc1,36.989296,15.123941
wc1,0.2635543,25.509867
wc1,-13.431716,34.088013
wc1,16.528952,47.885395
wc1,-7.609033,28.828724
wc1,8.369148,10.116421
wc1,-3.9702847,13.646929
wc1,-7.43041,4.479456
wc1,-6.06966,9.174393
wc1,29.924559,27.561031
wc1,8.974293,38.716366
wc1,-2.3359342,23.172405
wc1,4.574055,2.399104
wc1,-11.0061245,7.3686714
wc1,37.223564,8.718085
wc1,0.63871485,32.378475
wc1,-17.756317,22.864714
wc1,21.79308,8.927717
wc1,30.310171,-0.19724765
wc1,19.517857,38.876476
wc1,26.285973,33.431885
wc1,5.090296,35.945717
wc1,15.756192,42.316746
wc1,32.287636,33.49225
wc1,-3.1242943,43.316994
wc1,15.388451,23.387075
wc1,2.2664351,22.692053
wc1,1.4601772,3.772109
wc1,-15.095852,36.999874
wc1,19.127447,13.415086
wc1,1.1047254,24.611
wc1,-18.120966,24.558025
wc1,-15.572325,-41.648453
wc1,7.1776,23.269691
wc1,-17.424026,13.532339
wc1,-11.403094,45.75653
wc1,-11.425717,45.736988
wc1,17.476988,25.775242
wc1,-3.468025,8.252918
wc1,-12.727952,13.988047
wc1,12.702749,43.930946
wc1,33.319134,-2.247732
wc1,12.17723,37.27871
wc1,-1.3144146,-0.4522119
wc1,6.891997,51.651993
wc1,-20.319725,19.638224
wc1,10.671854,40.727077
wc1,3.7442095,26.600822
wc1,15.494753,18.196012
wc1,0.11828322,9.204517
wc1,29.059109,5.7657228
wc1,10.615798,33.59788
wc1,21.63736,3.4866252
wc1,5.1067176,39.787354
wc1,8.079255,15.981806
wc1,8.163791,30.580318
wc1,-1.4690698,43.416435
wc1,14.599089,45.440376
wc1,-1.4976187,41.412613
wc1,21.26791,30.672224
wc1,6.2294984,38.090984
wc1,12.561277,31.178883
wc1,26.913136,34.32103
wc1,29.833977,29.787064
wc1,6.7107563,51.544373
wc1,8.551997,45.600098
wc1,24.143114,33.058994
wc1,1.2588408,48.80061
wc1,-18.64301,8.655573
wc1,-0.89752054,25.003101
wc1,5.593516,12.384666
wc1,22.56398,11.338277
wc1,5.6496468,23.367847
wc1,32.812992,34.39252
wc1,16.154266,9.039969
wc1,10.703409,7.1241717
wc1,20.960756,20.935156
wc1,24.306892,34.921013
wc1,-0.7613519,45.900085
wc1,19.768208,24.879236
wc1,6.9389195,34.332573
wc1,-7.8383636,40.80605
wc1,19.323679,34.13613
wc1,4.4576735,22.898401
wc1,-11.530989,-47.183193
wc1,14.188101,13.948151
wc1,10.251568,8.664477
wc1,15.062356,10.9160185
wc1,24.855148,29.269344
wc1,1.5179161,42.73931
wc1,7.332623,0.82440746
wc1,15.9356365,-6.7236133
wc1,-13.273959,39.00575
wc1,15.105132,24.678576
wc1,12.104101,25.249374
wc1,8.028044,14.096844
wc1,21.133503,19.20301
wc1,26.545904,36.909626
wc1,16.800232,5.0137415
wc1,17.895277,13.66996
wc1,34.68591,22.867373
wc1,-7.0375433,35.09324
wc1,-9.100005,30.86032
wc1,1.7618423,19.210768
wc1,-11.884382,14.035975
wc1,-13.067453,23.834135
wc1,2.411356,21.224367
wc1,10.73216,11.421924
wc1,37.73046,27.037973
wc1,19.639418,20.106003
wc1,6.559329,20.582718
wc1,-22.415361,19.652409
wc1,0.047883783,47.245514
wc1,3.7783103,39.14524
wc1,31.384443,36.900414
wc1,6.875597,36.74837
wc1,9.226306,26.056063
wc1,9.643993,33.256176
wc1,12.879741,20.108837
wc1,2.3838153,43.312813
wc1,21.208319,19.319939
wc1,24.176834,19.279785
wc1,9.865696,-2.6815941
wc1,-14.574726,44.05841
wc1,19.863245,38.434307
wc1,30.811844,23.965456
wc1,6.9339685,38.90957
wc1,28.185915,7.276629
wc1,29.407545,33.190857
wc1,21.27083,9.1291275
wc1,-13.821006,15.9967375
wc1,20.16809,16.054943
wc1,14.869961,31.638401
wc1,-13.679576,31.617
wc1,-9.848856,5.3118186
wc1,4.238788,32.286533
wc1,-20.186546,25.89749
wc1,-5.92298,23.13148
wc1,27.043146,5.544924
wc1,28.102533,29.537096
wc1,14.850873,7.628386
wc1,-28.963415,10.751908
wc1,19.155022,5.1884875
wc1,16.204567,3.2404418
wc1,-10.341699,40.139675
wc1,-9.303911,31.407768
wc1,-0.49843007,31.626957
wc1,-8.419122,49.107586
wc1,32.55086,12.870745
wc1,-0.14730747,25.771793
wc1,8.3860855,10.0043
wc1,14.10526,3.53713
wc1,-1.8863704,14.075058
wc1,22.098507,-9.880518
wc1,28.45758,27.288654
wc1,18.55203,52.367794
wc1,-7.872409,34.16692
wc1,-3.6441734,29.449953
wc1,-8.43433,45.290585
wc1,9.443549,25.303204
wc1,7.8221846,31.929611
wc1,-17.825014,25.696577
wc1,18.77491,19.910864
wc1,25.220634,10.97001
wc1,19.58173,9.799409
wc1,25.488766,31.0184
wc1,-8.771689,20.38898
wc1,-8.735423,20.426264
wc1,13.958771,39.190533
wc1,-10.802106,33.242268
wc1,10.959529,37.183956
wc1,25.522015,42.680088
wc1,14.524358,15.580958
wc1,17.887512,18.865469
wc1,3.1579335,20.08683
wc1,4.536668,2.8761692
wc1,-21.22385,18.168772
wc1,37.436863,14.083181
wc1,-11.530384,26.616282
wc1,26.022158,37.980793
wc1,-10.3492365,11.669063
wc1,33.86744,6.5037994
wc1,0.7240542,23.658457
wc1,4.7149515,40.586327
wc1,30.698906,4.971313
wc1,13.150839,-2.4790928
wc1,26.70495,-1.8911577
wc1,5.7227626,13.549144
wc1,2.3090792,36.557346
wc1,12.454591,30.474382
wc1,2.554609,51.952217
wc1,-9.4392605,17.675413
wc1,9.131268,32.563877
wc1,7.2238865,15.904785
wc1,7.4645433,8.196392
wc1,17.603144,-1.8772744
wc1,18.440895,-1.2250628
wc1,19.532415,-4.3756456
wc1,9.388325,5.32633
wc1,4.722908,15.856785
wc1,0.32074136,31.010675
wc1,-0.23424834,50.226578
wc1,35.592022,14.982463
wc1,16.315836,27.714321
wc1,27.242884,24.560263
wc1,-1.016868,13.336554
wc1,20.573006,12.443724
wc1,21.24363,14.437309
wc1,-1.6367397,36.89366
wc1,9.121424,23.256031
wc1,25.332104,17.45784
wc1,26.037695,21.042711
wc1,7.500107,22.604866
wc1,-4.540109,46.709633
wc1,36.082516,14.7589
wc1,16.17719,34.68824
wc1,15.229153,19.612116
wc1,34.140133,1.1342274
wc1,21.709976,40.6373
wc1,13.811852,14.64886
wc1,27.271091,27.238283
wc1,10.043427,45.498642
wc1,11.305189,47.782867
wc1,1.0851877,18.854446
wc1,0.845303,38.557762
wc1,18.995426,44.462837
wc1,15.236493,32.669773
wc1,7.2914987,11.508548
wc1,11.431864,12.602153
wc1,26.037025,15.7199
wc1,8.860096,14.405545
wc1,31.384031,27.187963
wc1,5.3926783,9.045515
wc1,20.36829,16.062605
wc1,32.03709,28.972803
wc1,-6.499436,41.518616
wc1,13.233784,32.41423
wc1,-2.0042992,29.423903
wc1,7.1805506,11.789537
wc1,27.801006,12.752163
wc1,2.2078116,29.053072
wc1,18.045053,-7.9957447
wc1,-17.312355,21.036568
wc1,14.849144,0.098509446
wc1,16.31361,13.243887
wc1,26.392372,32.165947
wc1,2.924459,41.75177
wc1,1.2245537,34.037857
wc1,-3.1279697,25.340311
wc1,0.86334664,3.1386805
wc1,31.61008,8.421717
wc1,19.641607,42.37375
wc1,38.11808,31.959509
wc1,-19.027227,24.639938
wc1,11.32571,17.44126
wc1,16.939323,14.495716
wc1,-13.574988,23.547407
wc1,-1.4768561,41.831818
wc1,1.8778906,34.477974
wc1,-0.91515756,20.94812
wc1,-1.5278099,7.7176094
wc1,33.09627,4.424803
wc1,23.00516,24.647802
wc1,-3.1108482,12.979171
wc1,6.087048,9.593434
wc1,13.918305,5.6890206
wc1,25.10445,0.8678789
wc1,1.9873407,44.55931
wc1,1.1380237,44.852753
wc1,-1.327509,38.040512
wc1,30.356163,36.221577
wc1,7.436127,36.379105
wc1,22.993328,13.834173
wc1,26.35778,21.301271
wc1,10.246191,22.40992
wc1,-2.8935263,10.809325
wc1,25.764397,3.2179446
wc1,14.683418,35.581696
wc1,1.413554,41.556538
wc1,32.765583,13.668932
wc1,18.56502,-8.270575
wc1,-15.709196,22.395956
wc1,-3.7005255,14.113226
wc1,31.100258,6.672829
wc1,29.816803,32.4818
wc1,20.572922,26.69752
wc1,15.634951,8.894381
wc1,23.266068,20.840052
wc1,19.339497,22.436756
wc1,2.2880812,44.527477
wc1,14.367491,43.15472
wc1,5.7895017,27.955103
wc1,-16.674091,28.417664
wc1,17.388367,51.78036
wc1,15.313485,24.163694
wc1,32.021088,31.278976
wc1,20.893406,12.1453705
wc1,14.853927,0.12839416
wc1,10.688551,10.006099
wc1,25.595364,21.114893
wc1,10.811842,52.085007
wc1,2.7032359,31.9342
wc1,2.055198,29.007664
wc1,3.2560172,8.714892
wc1,5.207704,-1.2633841
wc1,17.423458,14.970643
wc1,2.523342,-25.09362
wc1,-26.91499,-24.076353
wc1,12.154874,3.3449252
wc1,21.796898,16.112059
wc1,29.88343,27.050066
wc1,-11.50732,41.275837
wc1,-7.6410937,34.145134
wc1,-7.1009293,25.481144
wc1,-11.346129,31.49743
wc1,11.547036,23.971794
wc1,0.25733507,22.631744
wc1,17.288559,-3.1274436
wc1,-36.225143,-21.131203
wc1,13.786708,26.732653
wc1,18.878456,11.079388
wc1,16.669363,20.407936
wc1,25.33383,32.72338
wc1,-12.46108,36.282574
wc1,-3.7913404,32.45501
wc1,28.085754,30.45396
wc1,-14.576386,8.339476
wc1,6.598246,26.154821
wc1,-0.8697215,20.001791
wc1,-13.556532,20.413141
wc1,-10.142018,39.61622
wc1,-4.0133343,40.961624
wc1,28.48975,15.493933
wc1,-12.424201,28.165518
wc1,-1.2437096,11.903856
wc1,7.416027,29.467525
wc1,6.046652,-4.172466
wc1,-17.552605,0.25687778
wc1,24.289284,-12.552257
wc1,-6.0727253,-22.36827
wc1,0.49198493,8.293235
wc1,12.128337,44.37176
wc1,16.189493,11.275632
wc1,22.521803,20.29303
wc1,18.14095,24.713139
wc1,-13.99786,43.060837
wc1,0.58047587,31.880331
wc1,30.898027,23.998768
wc1,-9.36585,18.254602
wc1,19.308424,7.82932
wc1,-4.163014,27.409119
wc1,2.4999065,8.726365
wc1,-0.27976918,39.068924
wc1,-15.117129,37.01421
wc1,3.813642,19.469093
wc1,-13.427354,19.595827
wc1,32.71237,13.625317
wc1,2.024418,27.586273
wc1,-15.381993,30.13686
wc1,11.072571,42.609486
wc1,16.064611,36.96743
wc1,27.867445,32.324814
wc1,1.5390371,11.918377
wc1,-20.596693,25.277319
wc1,-13.294874,-45.613663
wc1,19.135002,-1.8030208
wc1,7.072424,19.76179
wc1,-13.851066,42.854855
wc1,-3.0261374,33.64566
wc1,-3.406598,43.54423
wc1,2.0447156,-18.196133
wc1,19.526772,27.080772
wc1,14.128447,51.41598
wc1,12.689335,25.438585
wc1,-0.21752706,15.1117735
wc1,28.41048,9.968881
wc1,35.096077,30.265335
wc1,-5.663484,46.0555
wc1,12.742686,32.33938
wc1,9.161717,31.470808
wc1,-5.798584,5.9326377
wc1,12.206906,8.824139
wc1,-3.3881016,28.997833
wc1,-5.0632453,9.377377
wc1,14.3230505,14.120154
wc1,18.585451,13.994407
wc1,-2.8068955,16.004717
wc1,29.566889,27.597965
wc1,-4.4428806,20.341211
wc1,6.826895,34.2408
wc1,5.1700196,31.513248
wc1,-7.332807,31.045813
wc1,34.504868,12.189097
wc1,-6.972483,25.6665
wc1,-4.8425508,9.974246
wc1,20.698017,6.2502136
wc1,14.870239,18.169067
wc1,31.363607,21.15529
wc1,23.415604,30.4812
wc1,9.887706,41.648838
wc1,37.084442,9.197855
wc1,24.240791,31.746677
wc1,-13.421397,16.513962
wc1,19.629553,-12.296204
wc1,2.3268185,22.60201
wc1,17.79116,4.2366033
wc1,13.640328,-1.6172383
wc1,10.435185,18.64124
wc1,17.045263,0.5769143
wc1,7.4466357,11.176673
wc1,18.414265,16.477364
wc1,25.535927,16.692047
wc1,-5.743035,-6.0724883
wc1,-13.224092,19.432287
wc1,1.9519435,6.411375
wc1,0.04362139,22.487606
wc1,0.5049962,12.253111
wc1,34.93505,6.9083443
wc1,20.085867,6.0320206
wc1,0.82014585,22.57388
wc1,12.708321,6.3281703
wc1,19.779516,11.230371
wc1,24.440422,-2.6078622
wc1,-22.470385,19.575676
wc1,8.772707,50.368317
wc1,-9.603461,5.590191
wc1,32.712357,38.338078
wc1,5.131021,9.989593
wc1,29.648216,2.4475858
wc1,15.497436,19.505144
wc1,18.994453,31.063608
wc1,10.288929,28.563488
wc1,32.50433,19.948444
wc1,13.410196,22.524147
wc1,3.2627397,6.2897944
wc1,-4.423437,38.254696
wc1,3.3985372,14.727453
wc1,2.993896,34.296345
wc1,-3.8110037,17.432417
wc1,-10.787851,16.942636
wc1,26.096695,12.795337
wc1,-4.2572737,44.12957
wc1,23.91829,27.727234
wc1,12.585445,12.27368
wc1,22.440218,36.706768
wc1,-7.9811034,-27.721846
wc1,14.661417,17.00246
wc1,2.8209238,49.339397
wc1,-7.1546726,28.116896
wc1,-20.145031,26.548967
wc1,-11.961313,-15.771561
wc1,7.3721504,-6.259892
wc1,14.170554,44.19488
wc1,27.987577,31.261448
wc1,1.0000046,12.357617
wc1,23.112103,14.365414
wc1,19.020304,30.86548
wc1,-11.951697,8.792416
wc1,2.756436,32.147743
wc1,-1.8179529,32.129135
wc1,-21.37455,17.110456
